Node{identificator='77_30_59', x='956', y='715', raw='4', id='10000', cor='-15267288', connected='96_28_22', minorisWay=''}
Node{identificator='76_12_29', x='-551', y='1298', raw='4', id='3591.3677', cor='-5066107', connected='99_36_65', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33'}
Node{identificator='99_36_65', x='-539', y='1305', raw='4', id='3605.26', cor='-14052179', connected='82_84_24', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29'}
Node{identificator='82_84_24', x='-520', y='1315', raw='4', id='3626.731', cor='-8686273', connected='36_78_92', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65'}
Node{identificator='36_78_92', x='-492', y='1370', raw='4', id='3688.448', cor='-6679010', connected='51_74_28', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24'}
Node{identificator='51_74_28', x='-482', y='1395', raw='4', id='3715.3738', cor='-10721733', connected='40_77_94', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92'}
Node{identificator='40_77_94', x='-481', y='1405', raw='4', id='3725.4236', cor='-1536688', connected='71_45_17', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28'}
Node{identificator='71_45_17', x='-482', y='1422', raw='4', id='3742.453', cor='-9441386', connected='25_92_52', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94'}
Node{identificator='25_92_52', x='-487', y='1447', raw='4', id='3767.948', cor='-799563', connected='71_44_93', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17'}
Node{identificator='71_44_93', x='-492', y='1480', raw='4', id='3801.3247', cor='-3220811', connected='63_60_79', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52'}
Node{identificator='63_60_79', x='-495', y='1498', raw='4', id='3819.573', cor='-4440686', connected='63_23_78', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52 71_44_93'}
Node{identificator='63_23_78', x='-502', y='1516', raw='4', id='3838.8862', cor='-14607461', connected='76_38_98', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52 71_44_93 63_60_79'}
Node{identificator='76_38_98', x='-502', y='1531', raw='4', id='3853.8862', cor='-6146421', connected='51_26_77', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52 71_44_93 63_60_79 63_23_78'}
Node{identificator='51_26_77', x='-492', y='1555', raw='4', id='3879.8862', cor='-4894825', connected='29_43_99', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52 71_44_93 63_60_79 63_23_78 76_38_98'}
Node{identificator='29_43_99', x='-476', y='1582', raw='4', id='3911.271', cor='-10446398', connected='99_99_56', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 55_73_67 93_81_81 42_58_98 47_72_61 98_45_24 71_34_48 55_33_33 94_67_39 21_45_22 24_20_13 42_92_60 35_50_34 76_26_62 28_86_85 72_48_17 59_84_37 79_60_52 46_22_98 41_19_34 22_22_84 54_61_25 64_59_83 56_24_68 16_63_79 15_25_30 33_69_93 78_71_33 76_12_29 99_36_65 82_84_24 36_78_92 51_74_28 40_77_94 71_45_17 25_92_52 71_44_93 63_60_79 63_23_78 76_38_98 51_26_77'}
Node{identificator='15_56_72', x='-449', y='1613', raw='4', id='3727.7034', cor='-16370382', connected='10_42_22', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56'}
Node{identificator='10_42_22', x='-433', y='1629', raw='4', id='3750.3308', cor='-2703092', connected='57_61_92', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72'}
Node{identificator='57_61_92', x='-422', y='1636', raw='4', id='3763.3691', cor='-5447871', connected='40_54_75', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22'}
Node{identificator='40_54_75', x='-405', y='1644', raw='4', id='3782.1575', cor='-10233536', connected='10_25_15', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92'}
Node{identificator='10_25_15', x='-392', y='1659', raw='4', id='3802.0068', cor='-8656958', connected='99_23_17', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92 40_54_75'}
Node{identificator='99_23_17', x='-362', y='1681', raw='4', id='3839.209', cor='-364641', connected='67_73_22', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92 40_54_75 10_25_15'}
Node{identificator='67_73_22', x='-349', y='1689', raw='4', id='3854.4734', cor='-8117192', connected='19_38_91', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92 40_54_75 10_25_15 99_23_17'}
Node{identificator='19_38_91', x='-341', y='1694', raw='4', id='3863.9075', cor='-14529652', connected='38_66_88', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92 40_54_75 10_25_15 99_23_17 67_73_22'}
Node{identificator='38_66_88', x='-313', y='1706', raw='4', id='3894.3706', cor='-3300294', connected='62_94_35', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 73_31_19 22_16_86 49_53_21 87_77_91 45_95_79 69_23_66 61_76_59 44_64_49 87_89_62 53_29_62 61_91_23 83_95_21 47_46_85 55_42_57 26_78_51 25_87_37 59_26_83 99_99_56 15_56_72 10_42_22 57_61_92 40_54_75 10_25_15 99_23_17 67_73_22 19_38_91'}
